Transaction_ID,Transaction_Date,Region,Product,Customer_ID,Sales_Amount,Cost_Amount,Profit_Reported,Discount_Percentage,Payment_Method
TXN12628,2024/03/09,West,Product A,1062,36255,31422,4833,10,Credit Card
TXN55246,2024/03/28,South,Product B,1010,5436,3668,1768,5,Debit Card
TXN65354,24-07-2024,South,Product A,1007,42314,19554,22760,0,Cash
TXN55147,31-10-2024,West,Product D,1082,35136,10215,24921,5,
TXN35341,2024/11/24,East,Product C,1060,47308,32796,14512,5,Cash
TXN73368,18-04-2024,South,Product A,1014,6365,3783,2582,0,Debit Card
TXN93521,2024/04/06,North,Product D,1081,10908,1278,9630,5,UPI
TXN49946,2024/05/10,,Product B,1081,17507,17746,-239,15,UPI
TXN81853,06-04-2024,South,Product C,1056,47275,22537,24738,10,Cash
TXN37297,22-08-2024,,Product D,1047,21373,23396,-2023,20,
TXN40462,2024/02/06,South,Product D,1006,46628,17024,29604,10,Cash
TXN61031,2024/07/04,,Product B,1059,23352,26585,-3233,10,Cash
TXN28727,22-09-2024,South,Product D,1095,27362,14167,13195,5,Debit Card
TXN83903,19-05-2024,,Product C,1096,34614,30339,2540,15,UPI
TXN83462,2024/06/17,West,Product D,1021,7137,5267,1870,5,UPI
TXN89880,04-10-2024,,Product D,1041,45661,36314,9347,0,Debit Card
TXN81474,30-01-2024,West,Product A,1038,28320,27502,818,0,Debit Card
TXN32415,21-07-2024,South,Product C,1077,21663,18099,3564,5,
TXN58293,12-03-2024,West,Product D,1053,41469,20442,21027,5,Credit Card
TXN72477,2024/12/26,West,Product A,1047,32489,7925,24564,5,
TXN52139,2024/02/28,,Product B,1058,22380,24577,-2197,5,
TXN76351,18-07-2024,East,Product A,1054,35118,746,34372,5,Cash
TXN48970,2024/02/21,West,Product A,1042,1978,38733,-37842,0,Cash
TXN95688,2024/08/17,East,Product D,1024,11320,37294,-25974,10,
TXN41639,09-10-2024,,Product C,1075,18513,6473,12040,0,Cash
TXN66575,2024/12/17,South,Product A,1079,9970,28186,-18216,10,Debit Card
TXN34456,2024/04/03,East,Product C,1010,18067,23591,-5524,20,
TXN47181,2024/07/28,West,Product D,1042,49129,15548,33581,10,Credit Card
TXN71410,10-08-2024,,Product D,1045,49919,22320,25973,20,
TXN32159,14-07-2024,West,Product C,1048,13654,29341,-15687,10,
TXN76593,2024/05/11,East,Product B,1079,21037,20109,928,20,Cash
TXN64480,2024/05/24,West,Product D,1068,34116,33415,701,10,
TXN69762,2024/05/08,West,Product D,1063,9756,7610,2146,5,UPI
TXN33101,2024/04/04,South,Product B,1074,25369,29558,-4189,20,UPI
TXN79746,29-01-2024,East,Product D,1037,36658,39168,-2510,10,Debit Card
TXN76049,2024/12/25,North,Product B,1097,23604,5718,17886,5,Debit Card
TXN16163,28-02-2024,West,Product B,1057,28657,39602,-10945,20,Credit Card
TXN54554,2024/07/02,East,Product A,1053,34086,36290,-2204,15,
TXN52333,2024/11/16,,Product B,1036,7589,14777,-7188,5,Debit Card
TXN13387,10-11-2024,East,Product B,1010,43175,677,42498,15,Credit Card
TXN83417,11-12-2024,,Product D,1041,37681,15831,21850,5,Cash
TXN90430,2024/01/08,South,Product B,1036,44455,16644,27811,0,
TXN99977,2024/01/24,South,Product B,1020,15259,35461,-20202,0,Credit Card
TXN29526,2024/09/08,North,Product C,1004,12326,2719,9607,15,
TXN29539,24-08-2024,South,Product D,1009,18584,4153,13569,15,UPI
TXN71019,2024/09/27,East,Product D,1067,5512,1979,3533,20,UPI
TXN45212,2024/05/16,West,Product A,1016,27257,9746,17511,15,Cash
TXN41311,2024/10/12,,Product A,1057,20411,14739,5672,0,UPI
TXN68623,2024/12/26,North,Product B,1078,19572,33246,-13674,15,Debit Card
TXN12378,2024/12/12,,Product C,1010,25630,32956,-7326,20,
TXN37965,2024/04/19,,Product A,1081,32733,30179,2554,20,Cash
TXN36312,2024/06/10,South,Product A,1069,17097,9721,7376,5,Cash
TXN19398,06-12-2024,,Product B,1034,37009,15109,21900,15,Credit Card
TXN84251,2024/03/26,East,Product B,1029,47794,13084,34710,5,Credit Card
TXN68808,2024/01/05,West,Product D,1098,7874,28909,-21035,0,Credit Card
TXN37383,2024/05/02,West,Product B,1094,14105,6687,7418,0,
TXN50652,14-07-2024,,Product D,1055,34733,26511,8222,20,Credit Card
TXN27084,20-10-2024,North,Product A,1078,2044,29350,-27306,10,
TXN61848,18-07-2024,West,Product A,1099,36537,6208,30329,5,Cash
TXN20129,24-09-2024,East,Product A,1012,13434,21957,-7819,5,UPI
TXN43252,2024/05/21,,Product D,1027,11341,30639,-21126,10,Debit Card
TXN81175,27-12-2024,,Product B,1027,18315,18354,-39,10,
TXN61927,25-01-2024,West,Product B,1063,29183,36317,-7134,20,Credit Card
TXN54033,2024/03/29,North,Product A,1058,36744,21459,15285,10,Credit Card
TXN44434,2024/07/24,South,Product C,1021,1283,39877,-38594,20,Credit Card
TXN78984,2024/06/14,North,Product B,1052,29263,9764,19499,10,UPI
TXN68066,2024/04/18,North,Product D,1020,5017,16926,-11909,0,Debit Card
TXN10088,2024/11/22,West,Product D,1068,23121,10143,12978,15,Cash
TXN59344,2024/10/01,,Product C,1004,10372,24448,-14076,15,
TXN89028,2024/12/27,,Product A,1017,13867,22414,-8547,20,Cash
TXN78778,2024/11/02,East,Product D,1080,18494,14278,4216,15,
TXN19106,2024/06/08,West,Product D,1072,35202,20222,14980,15,Debit Card
TXN93935,03-09-2024,,Product D,1003,15494,30708,-15214,5,Debit Card
TXN97640,13-09-2024,West,Product C,1003,6470,14251,-7781,5,Debit Card
TXN10122,2024/12/30,North,Product A,1099,37657,8177,29480,10,Cash
TXN64738,2024/05/31,South,Product A,1035,26046,13085,12961,0,Debit Card
TXN51476,09-06-2024,South,Product C,1047,30843,32053,-1210,10,
TXN60961,02-05-2024,West,Product C,1020,6433,28953,-22520,15,Debit Card
TXN23881,2024/09/25,North,Product B,1071,9538,39754,-30216,10,Debit Card
TXN39270,2024/11/16,East,Product B,1049,27550,9024,18526,20,UPI
TXN81450,2024/11/17,,Product D,1035,39487,2765,36722,10,Credit Card
TXN36191,28-04-2024,West,Product A,1075,18051,23981,-5930,5,Cash
TXN53951,2024/08/22,,Product D,1035,36968,38813,-1845,0,UPI
TXN83850,23-08-2024,West,Product A,1068,48451,37752,10699,10,Credit Card
TXN22455,2024/05/18,East,Product A,1094,7932,8255,-323,20,UPI
TXN60033,19-12-2024,,Product C,1066,45012,26180,19084,15,UPI
TXN20740,13-07-2024,West,Product D,1088,1335,1175,160,10,Cash
TXN70584,2024/06/22,West,Product C,1044,38372,12342,26030,0,UPI
TXN21539,2024/01/12,South,Product B,1064,27640,26526,1114,10,UPI
TXN92632,31-12-2024,,Product D,1036,27776,17178,10598,10,Debit Card
TXN16064,20-12-2024,,Product C,1018,15173,11857,3316,5,UPI
TXN65194,2024/08/01,,Product A,1057,46969,35391,11578,15,UPI
TXN13590,2024/08/07,East,Product C,1050,3774,1684,2090,0,UPI
TXN25904,14-06-2024,East,Product B,1091,2263,38462,-36199,0,Credit Card
TXN52186,2024/09/29,,Product D,1024,30148,36026,-5878,15,
TXN23123,2024/03/11,,Product B,1076,26990,5106,21884,5,Debit Card
TXN43996,07-10-2024,South,Product A,1070,2506,12339,-9833,20,UPI
TXN62831,2024/02/25,East,Product A,1042,34359,6598,27761,20,Credit Card
TXN18179,01-04-2024,,Product B,1041,21295,14407,6888,0,Cash
TXN46204,17-04-2024,South,Product B,1003,40018,31524,8494,15,Cash
TXN11626,2024/11/17,South,Product D,1027,5791,1113,4678,10,Credit Card
TXN50240,2024/07/02,,Product A,1031,35555,22398,13157,15,UPI
TXN17168,03-01-2024,North,Product B,1063,18351,21986,-3635,0,
TXN36212,2024/07/04,East,Product B,1090,33607,10508,23099,5,Cash
TXN10568,2024/01/12,South,Product A,1064,38947,8407,30540,5,UPI
TXN79631,2024/05/24,,Product A,1044,11397,15998,-3199,5,
TXN56298,2024/04/19,North,Product D,1036,33300,7765,25212,10,
TXN26110,22-02-2024,South,Product A,1087,43777,736,43041,20,UPI
TXN53506,27-06-2024,North,Product C,1018,3242,3930,-688,10,Cash
TXN62122,2024/02/20,East,Product A,1031,45542,14757,28901,5,Credit Card
TXN96990,2024/04/02,East,Product B,1057,47943,34243,13700,0,
TXN16495,17-08-2024,North,Product D,1095,4396,10917,-6521,10,UPI
TXN74902,15-07-2024,East,Product D,1003,9911,2920,6991,0,Cash
TXN63421,29-01-2024,West,Product B,1018,6623,34587,-27964,5,Cash
TXN47076,01-06-2024,East,Product B,1007,24628,21799,4628,10,Cash
TXN45771,2024/08/18,North,Product B,1046,29336,25764,3572,5,Debit Card
TXN28077,2024/10/09,South,Product C,1080,43350,11544,31806,0,Credit Card
TXN48564,15-12-2024,West,Product B,1038,13697,29133,-15436,5,
TXN86530,03-01-2024,West,Product B,1062,11943,2077,9866,0,Cash
TXN99775,30-11-2024,,Product C,1080,5851,35628,-29777,10,
TXN34897,11-07-2024,South,Product A,1094,43393,28540,14853,10,Debit Card
TXN88104,14-12-2024,South,Product C,1083,6348,17195,-10580,15,Credit Card
TXN10204,2024/03/15,West,Product B,1070,8006,24289,-17914,0,Debit Card
TXN73902,2024/04/11,East,Product A,1017,12539,37004,-24465,5,Credit Card
TXN77563,25-02-2024,South,Product B,1070,24247,28786,-4539,0,Debit Card
TXN95517,2024/04/18,,Product D,1018,46542,10349,36193,20,Debit Card
TXN15748,10-12-2024,,Product C,1035,3241,10311,-7070,20,Cash
TXN50331,01-02-2024,South,Product C,1054,30941,39764,-8823,0,Debit Card
TXN80631,18-03-2024,,Product B,1014,26968,7502,19466,0,Cash
TXN82527,24-06-2024,South,Product C,1053,30282,12495,16022,20,
TXN14989,2024/06/18,West,Product C,1044,23728,24625,-897,0,
TXN52215,28-07-2024,West,Product D,1052,9499,12465,-2966,10,Cash
TXN91108,2024/12/05,,Product B,1089,8986,20517,-11531,15,Credit Card
TXN54438,2024/05/21,East,Product D,1008,25332,31277,-5945,10,Credit Card
TXN80769,29-07-2024,,Product C,1018,49870,5949,43921,20,Debit Card
TXN53725,01-09-2024,West,Product D,1087,38979,30690,8289,20,Debit Card
TXN85964,02-11-2024,,Product D,1036,9329,14014,-4685,15,
TXN75832,2024/03/11,,Product A,1092,42707,3093,39421,10,Cash
TXN98172,13-03-2024,West,Product A,1041,36047,30027,6020,15,UPI
TXN97349,2024/11/24,West,Product D,1055,7496,27127,-19631,20,UPI
TXN23467,03-06-2024,West,Product D,1004,45149,14270,30879,20,Credit Card
TXN49528,07-12-2024,South,Product C,1097,23489,10595,12894,20,Debit Card
TXN54687,2024/04/18,East,Product C,1057,17573,6389,11184,5,UPI
TXN12863,27-04-2024,South,Product D,1050,9864,4870,4994,15,Credit Card
TXN28403,2024/11/20,East,Product B,1023,23453,660,22793,5,Credit Card
TXN69860,2024/03/27,,Product D,1081,28053,36583,-8530,15,UPI
TXN45154,01-12-2024,,Product D,1061,23448,35787,-12339,0,Debit Card
TXN94669,31-10-2024,North,Product C,1007,15460,28554,-13094,0,Credit Card
TXN87041,2024/02/10,,Product D,1000,29398,29389,9,0,Credit Card
TXN38671,2024/10/13,,Product C,1020,11150,25401,-14251,10,
TXN61341,06-11-2024,East,Product B,1002,8240,13337,-5097,0,UPI
TXN23088,2024/07/08,South,Product C,1058,24831,39340,-14509,5,UPI
TXN94938,21-02-2024,East,Product C,1088,5978,29415,-23437,15,Debit Card
TXN93558,2024/10/05,North,Product D,1011,47006,14181,32825,5,Credit Card
TXN10903,2024/05/03,South,Product A,1028,20585,9982,8808,10,Credit Card
TXN47605,2024/03/29,West,Product B,1006,31994,34720,-2726,5,
TXN13139,2024/01/05,East,Product A,1031,23475,4757,18718,20,UPI
TXN10394,19-05-2024,,Product D,1083,7648,4755,2893,10,
TXN57855,23-03-2024,,Product D,1044,28480,22532,5948,5,Debit Card
TXN12796,2024/06/24,East,Product B,1085,41719,36885,4834,10,
TXN67981,2024/05/14,East,Product C,1037,19867,1169,18698,15,Cash
TXN63070,04-06-2024,North,Product D,1019,42719,6350,36369,20,Debit Card
TXN12732,06-09-2024,,Product A,1012,26046,34838,-8335,0,Credit Card
TXN36435,2024/01/09,South,Product D,1000,19917,14544,5373,15,Cash
TXN46356,2024/03/14,East,Product D,1098,11227,18096,-6869,20,UPI
TXN88381,2024/08/13,,Product B,1085,34785,39959,-5174,10,
TXN83953,2024/06/06,West,Product D,1037,15026,25611,-10585,15,Cash
TXN56976,2024/08/17,North,Product A,1031,29921,17015,12906,20,UPI
TXN96179,01-04-2024,East,Product D,1036,15070,24076,-9006,0,Credit Card
TXN10733,23-06-2024,,Product C,1098,47779,17743,30036,5,UPI
TXN65362,2024/06/20,West,Product B,1010,25015,25804,-789,5,Cash
TXN91605,27-05-2024,,Product D,1081,13467,38197,-24730,10,UPI
TXN52302,09-10-2024,,Product B,1096,21079,31913,-10834,20,Debit Card
TXN55624,2024/10/27,West,Product C,1098,38443,2522,35921,5,UPI
TXN28640,2024/02/08,South,Product B,1064,36527,39537,-3010,0,Credit Card
TXN80424,2024/03/06,South,Product C,1050,29410,10773,18637,0,Cash
TXN60968,22-06-2024,,Product A,1002,21977,7981,13996,20,
TXN72472,2024/08/29,West,Product D,1083,4809,17127,-12318,5,UPI
TXN12653,17-10-2024,North,Product B,1073,19828,15173,4655,5,UPI
TXN61838,2024/08/12,East,Product D,1086,32685,15336,17349,15,UPI
TXN97907,2024/12/30,South,Product A,1016,34502,11266,23236,15,Cash
TXN93337,18-10-2024,,Product D,1013,38904,29810,9094,5,Credit Card
TXN64858,13-11-2024,South,Product B,1086,17284,8604,10581,0,Debit Card
TXN23681,2024/09/16,,Product D,1012,48178,13721,34457,10,Credit Card
TXN39316,24-05-2024,East,Product C,1062,33724,27228,6496,0,UPI
TXN47961,2024/03/24,East,Product B,1047,48974,29105,19869,20,Debit Card
TXN99829,16-09-2024,North,Product D,1053,35759,1451,34308,5,UPI
TXN95442,2024/11/27,North,Product B,1056,33847,32890,957,20,Credit Card
TXN91803,2024/01/29,,Product A,1073,3707,14052,-10345,20,Debit Card
TXN37542,2024/04/11,North,Product D,1017,5866,21434,-15568,10,Cash
TXN22933,2024/02/02,North,Product A,1057,42601,36519,6082,5,UPI
TXN33955,2024/02/05,East,Product A,1082,37589,23714,12246,0,
TXN84418,01-05-2024,North,Product B,1020,28044,23874,4170,20,Credit Card
TXN57941,14-10-2024,,Product B,1003,43974,38522,5452,20,
TXN75190,30-07-2024,East,Product A,1014,13543,30065,-16522,10,
TXN45039,28-02-2024,,Product B,1053,41296,24749,16547,10,Cash
TXN82724,19-02-2024,West,Product B,1006,24196,37594,-13398,20,UPI
TXN65425,2024/02/01,North,Product C,1009,26538,33927,-7389,0,
TXN91839,2024/05/02,North,Product B,1036,34803,26044,8759,0,Cash
TXN95420,02-04-2024,North,Product A,1040,20234,37777,-17543,15,
TXN46996,01-09-2024,North,Product D,1082,11537,1357,10180,10,Credit Card
TXN83771,2024/02/14,,Product C,1071,21752,7956,13796,15,Cash
TXN86548,2024/05/08,,Product B,1079,33730,21164,12566,20,Cash
TXN89946,2024/02/16,,Product C,1031,25514,3768,21746,5,UPI
TXN80997,30-11-2024,,Product C,1033,9482,34840,-25358,0,Credit Card
TXN62276,15-04-2024,East,Product C,1073,15822,9241,6581,15,UPI
TXN94559,08-03-2024,West,Product A,1096,35706,39620,-3914,20,Debit Card
TXN88194,2024/09/21,North,Product C,1055,13152,18447,-5295,20,
TXN81451,2024/07/22,East,Product B,1020,11149,19126,-7977,20,
TXN21742,25-07-2024,South,Product A,1064,13682,28244,-14562,20,Credit Card
TXN64130,2024/12/24,North,Product B,1058,12381,39926,-27545,10,Credit Card
TXN92861,2024/05/12,West,Product D,1092,5624,23314,-17690,0,
TXN35971,2024/04/19,,Product D,1070,40184,32393,9195,0,UPI
TXN64490,11-12-2024,North,Product D,1044,20490,32538,-12048,5,Debit Card
TXN64335,04-05-2024,East,Product C,1044,32014,13054,18516,5,Credit Card
TXN56503,2024/08/28,,Product B,1039,6285,24735,-18450,20,Cash
TXN75815,2024/09/08,South,Product C,1026,35764,39112,-3424,10,UPI
TXN41390,17-02-2024,,Product B,1031,17714,21988,-5825,10,UPI
TXN28323,2024/07/08,North,Product B,1009,43282,38367,4915,0,UPI
TXN28544,11-12-2024,East,Product A,1001,13234,11984,1250,5,Credit Card
TXN47460,2024/02/06,,Product C,1035,5361,25624,-20263,10,UPI
TXN73817,16-09-2024,South,Product C,1072,9106,39869,-29336,10,UPI
TXN94087,2024/12/11,North,Product B,1031,14873,32074,-17201,20,Debit Card
TXN35057,2024/10/25,,Product A,1099,26191,9232,16959,10,Credit Card
TXN29946,22-03-2024,,Product C,1011,32736,9946,22790,20,Debit Card
TXN85562,09-04-2024,,Product D,1089,16803,671,16132,5,Debit Card
TXN42709,11-08-2024,North,Product A,1064,12851,4303,8548,15,UPI
TXN37140,2024/02/07,East,Product B,1001,23234,2165,21069,0,Credit Card
TXN19264,2024/04/23,West,Product C,1037,22526,10288,12238,10,UPI
TXN16454,2024/11/23,North,Product B,1018,16592,16511,81,15,Credit Card
TXN47623,22-08-2024,South,Product C,1009,37886,35989,1897,5,Debit Card
TXN16556,25-08-2024,East,Product C,1060,3543,6767,-3224,0,Credit Card
TXN46971,2024/05/23,East,Product C,1030,20156,6408,13748,0,UPI
TXN29341,11-12-2024,,Product B,1075,48323,18972,27528,0,Credit Card
TXN42624,08-04-2024,West,Product A,1086,29650,19364,10286,10,Credit Card
TXN37655,2024/02/16,North,Product C,1054,35600,15647,19953,20,
TXN61712,2024/06/02,,Product D,1029,48748,21087,27661,15,Cash
TXN13008,2024/09/02,East,Product A,1043,21724,16727,4997,0,UPI
TXN72019,2024/07/10,South,Product B,1059,27429,19628,7801,10,
TXN93909,03-04-2024,West,Product A,1094,49715,34097,15618,5,Debit Card
TXN81282,18-06-2024,North,Product D,1022,24179,35573,-11394,15,Credit Card
TXN45755,07-10-2024,West,Product A,1048,28734,2548,26186,15,
TXN98559,2024/10/28,North,Product A,1082,3247,35705,-32458,15,
TXN97748,19-04-2024,West,Product A,1052,43860,27077,16783,0,
TXN76001,2024/06/06,North,Product A,1018,22162,26106,-3944,0,Cash
TXN48826,31-05-2024,South,Product C,1050,40198,16426,23772,5,Cash
TXN45372,2024/03/16,,Product C,1001,41857,14461,27396,10,
TXN34496,2024/05/08,East,Product D,1058,27065,29297,-2232,10,Credit Card
TXN38202,07-11-2024,West,Product B,1061,41175,20696,20479,15,
TXN88223,2024/11/28,,Product D,1024,20731,20309,-1322,5,UPI
TXN36058,2024/06/24,,Product D,1077,38334,10958,27376,0,Debit Card
TXN66031,01-07-2024,East,Product D,1028,28254,20749,7505,5,
TXN49983,2024/11/22,North,Product C,1075,28094,571,27523,20,Cash
TXN70847,2024/05/11,North,Product C,1000,20668,34082,-13414,0,Cash
TXN32025,2024/12/26,South,Product C,1089,21134,17577,3557,20,UPI
TXN85174,07-02-2024,South,Product A,1064,45401,16545,28856,5,Cash
TXN60601,2024/09/27,,Product C,1028,21741,25544,-3803,20,Credit Card
TXN49589,2024/08/19,North,Product B,1004,42058,14492,27566,0,UPI
TXN96476,2024/09/16,South,Product D,1076,11686,32477,-20791,10,UPI
TXN70983,2024/03/03,South,Product A,1088,14004,7913,6091,15,UPI
TXN15222,2024/02/12,West,Product D,1093,31804,34833,-3029,5,Cash
TXN53316,18-12-2024,North,Product A,1066,12858,21871,-9013,15,Credit Card
TXN61199,26-12-2024,,Product D,1021,35126,23018,11828,10,Credit Card
TXN91792,12-02-2024,West,Product C,1006,18567,9945,8622,10,Debit Card
TXN55788,2024/12/30,East,Product C,1060,1855,18576,-16721,15,Debit Card
TXN29997,15-10-2024,,Product A,1013,29158,27234,1924,10,
TXN49170,27-01-2024,West,Product A,1034,42132,28301,15068,20,
TXN87043,17-03-2024,,Product B,1055,12401,27587,-15345,5,UPI
TXN49910,11-08-2024,,Product B,1033,24317,12513,11804,0,Credit Card
TXN45595,07-01-2024,West,Product D,1096,37153,32278,4875,20,UPI
TXN48371,2024/01/04,West,Product A,1087,21668,4603,17065,10,UPI
TXN89094,2024/05/29,South,Product A,1077,9998,30707,-20709,20,Cash
TXN75100,2024/08/31,,Product C,1048,31415,28162,3253,10,Cash
TXN66934,2024/07/17,,Product D,1009,20655,23745,-3090,10,UPI
TXN46932,2024/03/12,,Product D,1080,34283,20407,13876,0,
TXN87337,2024/06/21,South,Product C,1092,44809,9150,35659,0,Cash
TXN68323,18-04-2024,West,Product C,1013,12076,19435,-7359,5,UPI
TXN88156,18-08-2024,South,Product D,1092,2576,14341,-13338,5,UPI
TXN61221,2024/11/15,South,Product D,1013,8433,20326,-11893,0,Credit Card
TXN44424,2024/10/25,West,Product B,1056,44196,26346,17850,0,Credit Card
TXN89239,2024/04/04,East,Product B,1031,46088,9812,36276,5,Credit Card
TXN47181,2024/06/02,South,Product A,1081,24679,15018,8102,0,
TXN78170,16-04-2024,,Product B,1070,39729,33240,6489,10,
TXN58477,15-12-2024,South,Product B,1011,38471,6404,32067,20,UPI
TXN67872,2024/09/22,South,Product D,1062,45603,17378,28225,0,Debit Card
TXN97364,10-09-2024,East,Product A,1067,35458,39040,-3582,15,Credit Card
TXN70747,29-02-2024,East,Product D,1003,2314,19111,-16797,5,Credit Card
TXN94211,02-07-2024,,Product C,1068,39606,8831,30775,20,UPI
TXN68498,13-06-2024,,Product A,1066,26134,10850,15284,5,Cash
TXN72254,2024/07/20,South,Product C,1066,35579,21616,13963,15,Cash
TXN76462,12-03-2024,North,Product D,1016,37085,39457,-2372,0,Debit Card
TXN29556,2024/03/14,West,Product B,1020,47542,12292,35250,20,Credit Card
TXN84271,2024/07/11,East,Product C,1002,4418,21244,-16826,20,Cash
TXN96359,2024/11/12,West,Product A,1009,23162,29842,-7887,0,Debit Card
TXN99900,19-05-2024,,Product D,1026,46928,33870,13058,15,UPI
TXN57317,2024/09/24,,Product B,1072,4292,38267,-33975,5,UPI
TXN93841,29-12-2024,North,Product C,1100,41863,1799,40064,5,Debit Card
TXN68762,08-11-2024,,Product D,1039,5626,13036,-7410,0,UPI
TXN89375,09-09-2024,,Product B,1086,33649,27460,6189,15,Cash
TXN29572,11-12-2024,,Product D,1008,14293,7164,7129,15,Cash
TXN63671,13-12-2024,West,Product B,1078,3089,15311,-12222,5,Debit Card
TXN13300,2024/07/13,West,Product A,1022,48964,36340,12624,10,Credit Card
TXN75947,02-03-2024,West,Product C,1000,43187,30103,13084,20,Cash
TXN20116,2024/09/16,South,Product D,1081,42562,27382,15180,0,Credit Card
TXN56132,05-06-2024,,Product B,1037,47769,26872,20897,20,Debit Card
TXN30556,29-03-2024,West,Product A,1061,39053,18962,20091,0,Debit Card
TXN18664,18-01-2024,,Product B,1008,7382,29146,-21764,5,
TXN45333,2024/07/08,South,Product D,1019,8543,3830,4713,20,Debit Card
TXN84613,06-03-2024,South,Product B,1054,4707,38584,-33877,10,
TXN79237,28-04-2024,South,Product A,1093,13802,4017,9785,0,Debit Card
